timestamp,adx,plus_di,minus_di,+di_color,-di_color
2024-02-28 13:30:00,55.95163093108173,14.890986048217808,23.49200836701197,down,up
2024-02-28 13:35:00,53.39372570757137,14.132394011272858,21.260953122098062,down,up
2024-02-28 13:40:00,51.01852800002604,13.518791282084063,20.33784137963827,down,up
2024-02-28 13:45:00,49.35196333737885,12.798038364007342,22.598008248440873,down,up
2024-02-28 13:50:00,47.54971729619058,13.391132244279344,21.904660572372947,down,up
2024-02-28 13:55:00,45.22268582093128,14.937894268498681,20.198218985144994,down,up
2024-02-28 14:00:00,43.06187087961907,14.291323751499288,19.323961030378747,down,up
2024-02-28 14:05:00,40.451095561899656,15.852971838861855,18.06112420488067,down,up
2024-02-28 14:10:00,38.02680419544591,14.9957015008262,17.08444511847326,down,up
2024-02-28 14:15:00,36.759841796724324,13.968946343367769,21.080179327896946,down,up
