timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,_id
2023-11-02 12:02:17.176253,tf,NFO,40707,285.15,11.45,1698906736,,,,,,,,
2023-11-02 12:02:17.201068,tf,NFO,40707,285.15,11.45,1698906736,,,,,,,,
2023-11-02 12:02:17.235236,tf,NFO,40707,285.20,11.47,1698906736,375.54,9245550,285.15,285.75,45,165,,
2023-11-02 12:02:17.263767,tf,NFO,40707,285.20,11.47,1698906736,375.54,9245550,285.15,285.75,45,165,,
2023-11-02 12:02:17.843854,tf,NFO,40707,286.30,11.90,1698906737,375.53,9246210,285.85,286.45,240,60,,
2023-11-02 12:02:17.846415,tf,NFO,40707,286.30,11.90,1698906737,375.53,9246210,285.85,286.45,240,60,,
2023-11-02 12:02:19.833518,tf,NFO,40707,288.20,12.64,1698906739,375.48,9251100,288.10,288.70,210,180,,
2023-11-02 12:02:19.836958,tf,NFO,40707,288.20,12.64,1698906739,375.48,9251100,288.10,288.70,210,180,,
2023-11-02 12:02:20.841313,tf,NFO,40707,287.60,12.41,1698906740,375.47,9252585,287.45,288.00,30,165,,
2023-11-02 12:02:20.844836,tf,NFO,40707,287.60,12.41,1698906740,375.47,9252585,287.45,288.00,30,165,,
2023-11-02 12:02:21.837438,tf,NFO,40707,287.10,12.21,1698906741,375.46,9253965,286.90,287.40,,150,,
2023-11-02 12:02:21.837944,tf,NFO,40707,287.10,12.21,1698906741,375.46,9253965,286.90,287.40,,150,,
2023-11-02 12:02:21.988416,tf,NFO,40707,286.85,12.12,1698906741,,,,,,,,
2023-11-02 12:02:21.988416,tf,NFO,40707,286.85,12.12,1698906741,,,,,,,,
2023-11-02 12:02:22.943178,tf,NFO,40707,287.05,12.19,1698906742,375.45,9254925,286.35,286.65,,135,,
2023-11-02 12:02:22.946712,tf,NFO,40707,287.05,12.19,1698906742,375.45,9254925,286.35,286.65,,135,,
2023-11-02 12:02:22.951297,tf,NFO,40707,286.75,12.08,1698906742,,,,,,,,
2023-11-02 12:02:22.952303,tf,NFO,40707,286.75,12.08,1698906742,,,,,,,,
2023-11-02 12:02:24.136067,tf,NFO,40707,287.30,12.29,1698906743,,,,,,,,
2023-11-02 12:02:24.137735,tf,NFO,40707,287.30,12.29,1698906743,,,,,,,,
2023-11-02 12:02:24.961688,tf,NFO,40707,287.15,12.23,1698906744,,,,,,,,
2023-11-02 12:02:24.961688,tf,NFO,40707,287.15,12.23,1698906744,,,,,,,,
2023-11-02 12:02:25.318564,tf,NFO,40707,287.00,12.18,1698906744,375.43,9257280,286.25,286.80,45,315,,
2023-11-02 12:02:25.320552,tf,NFO,40707,287.00,12.18,1698906744,375.43,9257280,286.25,286.80,45,315,,
2023-11-02 12:02:26.137632,tf,NFO,40707,286.90,12.14,1698906745,375.42,9257400,286.30,,60,45,,
2023-11-02 12:02:26.138629,tf,NFO,40707,286.90,12.14,1698906745,375.42,9257400,286.30,,60,45,,
2023-11-02 12:02:26.849405,tf,NFO,40707,286.35,11.92,1698906746,375.41,9258900,285.85,286.45,90,525,,
2023-11-02 12:02:26.856057,tf,NFO,40707,286.35,11.92,1698906746,375.41,9258900,285.85,286.45,90,525,,
2023-11-02 12:02:27.936854,tf,NFO,40707,286.00,11.78,1698906747,,,,,,,,
2023-11-02 12:02:27.938550,tf,NFO,40707,286.00,11.78,1698906747,,,,,,,,
2023-11-02 12:02:28.047606,tf,NFO,40707,286.45,11.96,1698906747,375.35,9265245,286.10,286.65,120,465,,
2023-11-02 12:02:28.048593,tf,NFO,40707,286.45,11.96,1698906747,375.35,9265245,286.10,286.65,120,465,,
2023-11-02 12:02:29.007477,tf,NFO,40707,286.50,11.98,1698906748,,,,,,,,
2023-11-02 12:02:29.009577,tf,NFO,40707,286.50,11.98,1698906748,,,,,,,,
2023-11-02 12:02:29.848786,tf,NFO,40707,286.75,12.08,1698906749,,9269535,286.20,286.75,525,165,,
2023-11-02 12:02:29.849782,tf,NFO,40707,286.75,12.08,1698906749,,9269535,286.20,286.75,525,165,,
2023-11-02 12:02:29.927697,tf,NFO,40707,286.10,11.82,1698906749,,,,,,,,
2023-11-02 12:02:29.929232,tf,NFO,40707,286.10,11.82,1698906749,,,,,,,,
2023-11-02 12:02:31.202877,tf,NFO,40707,286.15,11.84,1698906750,375.30,9270090,286.05,286.55,75,150,,
2023-11-02 12:02:31.204787,tf,NFO,40707,286.15,11.84,1698906750,375.30,9270090,286.05,286.55,75,150,,
2023-11-02 12:02:31.211629,tf,NFO,40707,286.55,12.00,1698906750,,,,,,,,
2023-11-02 12:02:31.340880,tf,NFO,40707,286.55,12.00,1698906750,,,,,,,,
2023-11-02 12:02:31.928118,tf,NFO,40707,286.40,11.94,1698906751,,,,,,,,
2023-11-02 12:02:31.929548,tf,NFO,40707,286.40,11.94,1698906751,,,,,,,,
2023-11-02 12:02:32.061258,tf,NFO,40707,286.80,12.10,1698906751,375.28,9272700,286.40,286.90,60,165,,
2023-11-02 12:02:32.061258,tf,NFO,40707,286.80,12.10,1698906751,375.28,9272700,286.40,286.90,60,165,,
2023-11-02 12:02:33.152919,tf,NFO,40707,287.50,12.37,1698906752,,,,,,,,
2023-11-02 12:02:33.154440,tf,NFO,40707,287.50,12.37,1698906752,,,,,,,,
2023-11-02 12:02:33.161225,tf,NFO,40707,287.45,12.35,1698906752,375.26,9274470,287.05,287.70,165,360,,
2023-11-02 12:02:33.163211,tf,NFO,40707,287.45,12.35,1698906752,375.26,9274470,287.05,287.70,165,360,,
2023-11-02 12:02:34.558713,tf,NFO,40707,288.45,12.74,1698906753,,,,,,,,
2023-11-02 12:02:34.559729,tf,NFO,40707,288.45,12.74,1698906753,,,,,,,,
2023-11-02 12:02:34.863262,tf,NFO,40707,287.45,12.35,1698906754,,9278250,287.35,287.95,30,60,,
2023-11-02 12:02:35.171460,tf,NFO,40707,287.45,12.35,1698906754,,9278250,287.35,287.95,30,60,,
2023-11-02 12:02:35.173457,tf,NFO,40707,287.90,12.53,1698906754,,,,,,,,
2023-11-02 12:02:35.177774,tf,NFO,40707,287.90,12.53,1698906754,,,,,,,,
2023-11-02 12:02:35.927311,tf,NFO,40707,287.85,12.51,1698906755,,,,,,,,
2023-11-02 12:02:35.929416,tf,NFO,40707,287.85,12.51,1698906755,,,,,,,,
2023-11-02 12:02:36.862568,tf,NFO,40707,288.05,12.59,1698906756,375.19,9281955,,288.00,30,75,,
2023-11-02 12:02:36.863569,tf,NFO,40707,288.05,12.59,1698906756,375.19,9281955,,288.00,30,75,,
2023-11-02 12:02:36.930755,tf,NFO,40707,288.00,12.57,1698906756,,,,,,,,
2023-11-02 12:02:36.931955,tf,NFO,40707,288.00,12.57,1698906756,,,,,,,,
2023-11-02 12:02:38.032113,tf,NFO,40707,288.50,12.76,1698906757,375.16,9285375,287.85,288.50,75,255,,
2023-11-02 12:02:38.033646,tf,NFO,40707,288.50,12.76,1698906757,375.16,9285375,287.85,288.50,75,255,,
2023-11-02 12:02:38.038207,tf,NFO,40707,287.80,12.49,1698906757,,,,,,,,
2023-11-02 12:02:38.040209,tf,NFO,40707,287.80,12.49,1698906757,,,,,,,,
2023-11-02 12:02:38.878406,tf,NFO,40707,287.00,12.18,1698906758,375.13,9288000,287.00,287.40,180,15,,
2023-11-02 12:02:38.883391,tf,NFO,40707,287.00,12.18,1698906758,375.13,9288000,287.00,287.40,180,15,,
2023-11-02 12:02:38.929640,tf,NFO,40707,287.50,12.37,1698906758,,,,,,,,
2023-11-02 12:02:38.930644,tf,NFO,40707,287.50,12.37,1698906758,,,,,,,,
2023-11-02 12:02:39.932281,tf,NFO,40707,287.85,12.51,1698906759,,,,,,,,
2023-11-02 12:02:39.934025,tf,NFO,40707,287.85,12.51,1698906759,,,,,,,,
2023-11-02 12:02:40.069794,tf,NFO,40707,286.80,12.10,1698906759,375.12,9289425,286.80,287.35,15,75,,
2023-11-02 12:02:40.071789,tf,NFO,40707,286.80,12.10,1698906759,375.12,9289425,286.80,287.35,15,75,,
2023-11-02 12:02:40.932637,tf,NFO,40707,287.50,12.37,1698906760,,,,,,,,
2023-11-02 12:02:40.934705,tf,NFO,40707,287.50,12.37,1698906760,,,,,,,,
2023-11-02 12:02:41.268372,tf,NFO,40707,286.95,12.16,1698906760,375.11,9290940,287.35,287.75,165,,,
2023-11-02 12:02:41.271178,tf,NFO,40707,286.95,12.16,1698906760,375.11,9290940,287.35,287.75,165,,,
2023-11-02 12:02:41.869714,tf,NFO,40707,287.90,12.53,1698906761,375.10,9291585,286.95,287.50,75,150,,
2023-11-02 12:02:41.871720,tf,NFO,40707,287.90,12.53,1698906761,375.10,9291585,286.95,287.50,75,150,,
2023-11-02 12:02:42.875219,tf,NFO,40707,287.30,12.29,1698906762,375.09,9292170,287.20,287.75,150,90,,
2023-11-02 12:02:42.877271,tf,NFO,40707,287.30,12.29,1698906762,375.09,9292170,287.20,287.75,150,90,,
2023-11-02 12:02:44.000669,tf,NFO,40707,286.80,12.10,1698906763,,,,,,,,
2023-11-02 12:02:44.001909,tf,NFO,40707,286.80,12.10,1698906763,,,,,,,,
2023-11-02 12:02:44.075448,tf,NFO,40707,286.70,12.06,1698906763,,9292635,286.30,286.70,750,75,,
2023-11-02 12:02:44.077503,tf,NFO,40707,286.70,12.06,1698906763,,9292635,286.30,286.70,750,75,,
2023-11-02 12:02:44.938918,tf,NFO,40707,285.35,11.53,1698906764,,,,,,,,
2023-11-02 12:02:44.940914,tf,NFO,40707,285.35,11.53,1698906764,,,,,,,,
2023-11-02 12:02:45.301608,tf,NFO,40707,285.40,11.55,1698906764,375.05,9297000,285.00,285.30,30,15,,
2023-11-02 12:02:45.308245,tf,NFO,40707,285.40,11.55,1698906764,375.05,9297000,285.00,285.30,30,15,,
2023-11-02 12:02:45.937079,tf,NFO,40707,285.10,11.43,1698906765,,,,,,,,
2023-11-02 12:02:45.941128,tf,NFO,40707,285.10,11.43,1698906765,,,,,,,,
2023-11-02 12:02:46.282445,tf,NFO,40707,285.50,11.59,1698906765,375.04,9297570,285.35,285.95,195,165,,
2023-11-02 12:02:46.305312,tf,NFO,40707,285.50,11.59,1698906765,375.04,9297570,285.35,285.95,195,165,,
2023-11-02 12:02:47.071163,tf,NFO,40707,286.15,11.84,1698906766,,,,,,,1306830,
2023-11-02 12:02:47.072736,tf,NFO,40707,286.15,11.84,1698906766,,,,,,,1306830,
2023-11-02 12:02:47.277555,tf,NFO,40707,285.60,11.63,1698906766,375.03,9299355,285.65,286.20,165,45,,
2023-11-02 12:02:47.278560,tf,NFO,40707,285.60,11.63,1698906766,375.03,9299355,285.65,286.20,165,45,,
2023-11-02 12:02:48.293243,tf,NFO,40707,286.10,11.82,1698906767,375.02,9300030,285.85,286.30,45,135,,
2023-11-02 12:02:48.295528,tf,NFO,40707,286.10,11.82,1698906767,375.02,9300030,285.85,286.30,45,135,,
2023-11-02 12:02:48.298718,tf,NFO,40707,286.30,11.90,1698906767,,,,,,,,
2023-11-02 12:02:48.311334,tf,NFO,40707,286.30,11.90,1698906767,,,,,,,,
2023-11-02 12:02:48.938264,tf,NFO,40707,286.40,11.94,1698906768,375.01,9301155,285.80,286.25,75,15,,
2023-11-02 12:02:48.941734,tf,NFO,40707,286.40,11.94,1698906768,375.01,9301155,285.80,286.25,75,15,,
2023-11-02 12:02:48.989681,tf,NFO,40707,285.95,11.76,1698906768,,,,,,,,
2023-11-02 12:02:48.991611,tf,NFO,40707,285.95,11.76,1698906768,,,,,,,,
2023-11-02 12:02:49.881518,tf,NFO,40707,285.60,11.63,1698906769,375.00,9301620,285.50,285.60,30,465,,
2023-11-02 12:02:49.882520,tf,NFO,40707,285.60,11.63,1698906769,375.00,9301620,285.50,285.60,30,465,,
2023-11-02 12:02:50.940617,tf,NFO,40707,285.15,11.45,1698906770,,,,,,,,
2023-11-02 12:02:50.941617,tf,NFO,40707,285.15,11.45,1698906770,,,,,,,,
2023-11-02 12:02:51.102374,tf,NFO,40707,285.20,11.47,1698906770,374.99,9302820,285.15,285.35,75,15,,
2023-11-02 12:02:51.103372,tf,NFO,40707,285.20,11.47,1698906770,374.99,9302820,285.15,285.35,75,15,,
2023-11-02 12:02:51.941622,tf,NFO,40707,286.70,12.06,1698906771,,,,,,,,
2023-11-02 12:02:51.943630,tf,NFO,40707,286.70,12.06,1698906771,,,,,,,,
2023-11-02 12:02:52.281792,tf,NFO,40707,286.00,11.78,1698906771,374.96,9306465,286.15,286.65,,90,,
2023-11-02 12:02:52.283073,tf,NFO,40707,286.00,11.78,1698906771,374.96,9306465,286.15,286.65,,90,,
2023-11-02 12:02:53.011588,tf,NFO,40707,285.90,11.75,1698906772,374.95,9306975,286.05,286.35,15,,,
2023-11-02 12:02:53.013581,tf,NFO,40707,285.90,11.75,1698906772,374.95,9306975,286.05,286.35,15,,,
2023-11-02 12:02:53.892717,tf,NFO,40707,286.65,12.04,1698906773,,9307770,286.15,286.65,45,30,,
2023-11-02 12:02:53.892717,tf,NFO,40707,286.65,12.04,1698906773,,9307770,286.15,286.65,45,30,,
2023-11-02 12:02:53.940375,tf,NFO,40707,286.75,12.08,1698906773,,,,,,,,
2023-11-02 12:02:53.942410,tf,NFO,40707,286.75,12.08,1698906773,,,,,,,,
2023-11-02 12:02:54.942560,tf,NFO,40707,286.60,12.02,1698906774,,,,,,,,
2023-11-02 12:02:54.944556,tf,NFO,40707,286.60,12.02,1698906774,,,,,,,,
2023-11-02 12:02:55.094588,tf,NFO,40707,286.50,11.98,1698906774,374.94,9308400,286.45,286.95,60,150,,
2023-11-02 12:02:55.096148,tf,NFO,40707,286.50,11.98,1698906774,374.94,9308400,286.45,286.95,60,150,,
2023-11-02 12:02:55.889883,tf,NFO,40707,286.60,12.02,1698906775,374.93,9308865,286.00,286.60,120,120,,
2023-11-02 12:02:55.891834,tf,NFO,40707,286.60,12.02,1698906775,374.93,9308865,286.00,286.60,120,120,,
2023-11-02 12:02:56.898152,tf,NFO,40707,285.70,11.67,1698906776,374.92,9310740,285.70,285.85,45,195,,
2023-11-02 12:02:56.900146,tf,NFO,40707,285.70,11.67,1698906776,374.92,9310740,285.70,285.85,45,195,,
2023-11-02 12:02:57.945166,tf,NFO,40707,284.65,11.26,1698906777,,,,,,,,
2023-11-02 12:02:57.946616,tf,NFO,40707,284.65,11.26,1698906777,,,,,,,,
2023-11-02 12:02:58.122787,tf,NFO,40707,284.10,11.04,1698906777,374.88,9314235,284.05,284.65,,435,,
2023-11-02 12:02:58.125398,tf,NFO,40707,284.10,11.04,1698906777,374.88,9314235,284.05,284.65,,435,,
2023-11-02 12:02:58.945153,tf,NFO,40707,284.65,11.26,1698906778,,,,,,,,
2023-11-02 12:02:58.948193,tf,NFO,40707,284.65,11.26,1698906778,,,,,,,,
2023-11-02 12:02:59.484743,tf,NFO,40707,284.85,11.33,1698906778,374.85,9317385,284.15,284.70,210,165,,
2023-11-02 12:02:59.528894,tf,NFO,40707,284.85,11.33,1698906778,374.85,9317385,284.15,284.70,210,165,,
2023-11-02 12:02:59.897266,tf,NFO,40707,284.55,11.22,1698906779,,9317880,284.75,285.05,45,135,,
2023-11-02 12:02:59.900271,tf,NFO,40707,284.55,11.22,1698906779,,9317880,284.75,285.05,45,135,,
2023-11-02 12:03:00.946802,tf,NFO,40707,284.75,11.30,1698906780,,,,,,,,
2023-11-02 12:03:00.947797,tf,NFO,40707,284.75,11.30,1698906780,,,,,,,,
2023-11-02 12:03:01.099541,tf,NFO,40707,284.95,11.37,1698906780,374.83,9319635,284.45,285.00,90,105,,
2023-11-02 12:03:01.102535,tf,NFO,40707,284.95,11.37,1698906780,374.83,9319635,284.45,285.00,90,105,,
2023-11-02 12:03:02.011492,tf,NFO,40707,284.40,11.16,1698906781,,,,,,,,
2023-11-02 12:03:02.013429,tf,NFO,40707,284.40,11.16,1698906781,,,,,,,,
2023-11-02 12:03:02.949563,tf,NFO,40707,284.20,11.08,1698906782,,,,,,,,
2023-11-02 12:03:02.951499,tf,NFO,40707,284.20,11.08,1698906782,,,,,,,,
2023-11-02 12:03:03.303659,tf,NFO,40707,284.30,11.12,1698906782,374.82,9321195,283.80,284.30,105,240,,
2023-11-02 12:03:03.305678,tf,NFO,40707,284.30,11.12,1698906782,374.82,9321195,283.80,284.30,105,240,,
2023-11-02 12:03:03.906196,tf,NFO,40707,283.90,10.96,1698906783,374.81,9322170,283.95,,60,60,,
2023-11-02 12:03:03.909200,tf,NFO,40707,283.90,10.96,1698906783,374.81,9322170,283.95,,60,60,,
2023-11-02 12:03:03.953568,tf,NFO,40707,284.40,11.16,1698906783,,,,,,,,
2023-11-02 12:03:03.984688,tf,NFO,40707,284.40,11.16,1698906783,,,,,,,,
2023-11-02 12:03:04.904707,tf,NFO,40707,281.60,10.06,1698906784,374.76,9327135,281.60,281.90,300,45,,
2023-11-02 12:03:04.909643,tf,NFO,40707,281.60,10.06,1698906784,374.76,9327135,281.60,281.90,300,45,,
2023-11-02 12:03:05.903417,tf,NFO,40707,281.25,9.93,1698906785,374.74,9329175,281.15,281.70,30,225,,
2023-11-02 12:03:05.905488,tf,NFO,40707,281.25,9.93,1698906785,374.74,9329175,281.15,281.70,30,225,,
2023-11-02 12:03:06.913513,tf,NFO,40707,282.75,10.51,1698906786,374.71,9331890,282.45,282.65,150,45,,
2023-11-02 12:03:06.916438,tf,NFO,40707,282.75,10.51,1698906786,374.71,9331890,282.45,282.65,150,45,,
2023-11-02 12:03:08.017106,tf,NFO,40707,282.25,10.32,1698906787,,,,,,,,
2023-11-02 12:03:08.018115,tf,NFO,40707,282.25,10.32,1698906787,,,,,,,,
2023-11-02 12:03:08.110738,tf,NFO,40707,281.80,10.14,1698906787,374.68,9334680,281.75,282.25,75,30,,
2023-11-02 12:03:08.113729,tf,NFO,40707,281.80,10.14,1698906787,374.68,9334680,281.75,282.25,75,30,,
2023-11-02 12:03:08.958767,tf,NFO,40707,281.95,10.20,1698906788,,,,,,,,
2023-11-02 12:03:08.960802,tf,NFO,40707,281.95,10.20,1698906788,,,,,,,,
2023-11-02 12:03:09.312201,tf,NFO,40707,281.60,10.06,1698906788,374.67,9335895,281.60,282.00,15,105,,
2023-11-02 12:03:09.314719,tf,NFO,40707,281.60,10.06,1698906788,374.67,9335895,281.60,282.00,15,105,,
2023-11-02 12:03:09.949920,tf,NFO,40707,282.50,10.42,1698906789,,,,,,,,
2023-11-02 12:03:09.960972,tf,NFO,40707,282.50,10.42,1698906789,,,,,,,,
2023-11-02 12:03:10.311026,tf,NFO,40707,282.80,10.53,1698906789,374.66,9336420,282.30,282.90,150,255,,
2023-11-02 12:03:10.313026,tf,NFO,40707,282.80,10.53,1698906789,374.66,9336420,282.30,282.90,150,255,,
2023-11-02 12:03:10.916502,tf,NFO,40707,283.55,10.83,1698906790,374.64,9338715,283.60,284.00,15,15,,
2023-11-02 12:03:10.918025,tf,NFO,40707,283.55,10.83,1698906790,374.64,9338715,283.60,284.00,15,15,,
2023-11-02 12:03:11.950886,tf,NFO,40707,283.70,10.89,1698906791,,,,,,,,
2023-11-02 12:03:11.953396,tf,NFO,40707,283.70,10.89,1698906791,,,,,,,,
2023-11-02 12:03:12.958262,tf,NFO,40707,282.80,10.53,1698906792,,,,,,,,
2023-11-02 12:03:12.959451,tf,NFO,40707,282.80,10.53,1698906792,,,,,,,,
2023-11-02 12:03:13.312114,tf,NFO,40707,283.30,10.73,1698906792,374.62,9341205,282.85,283.30,,75,,
2023-11-02 12:03:13.315182,tf,NFO,40707,283.30,10.73,1698906792,374.62,9341205,282.85,283.30,,75,,
2023-11-02 12:03:13.952372,tf,NFO,40707,282.90,10.57,1698906793,,,,,,,,
2023-11-02 12:03:13.953329,tf,NFO,40707,282.90,10.57,1698906793,,,,,,,,
2023-11-02 12:03:14.118660,tf,NFO,40707,282.80,10.53,1698906793,374.59,9344025,282.80,282.85,360,135,,
2023-11-02 12:03:14.120665,tf,NFO,40707,282.80,10.53,1698906793,374.59,9344025,282.80,282.85,360,135,,
2023-11-02 12:03:14.952913,tf,NFO,40707,283.20,10.69,1698906794,,,,,,,,
2023-11-02 12:03:14.953903,tf,NFO,40707,283.20,10.69,1698906794,,,,,,,,
2023-11-02 12:03:15.318769,tf,NFO,40707,282.90,10.57,1698906794,374.58,9345225,,282.90,2895,,,
2023-11-02 12:03:15.320767,tf,NFO,40707,282.90,10.57,1698906794,374.58,9345225,,282.90,2895,,,
2023-11-02 12:03:15.921915,tf,NFO,40707,283.25,10.71,1698906795,374.57,9346305,,283.30,3660,330,,
2023-11-02 12:03:15.923859,tf,NFO,40707,283.25,10.71,1698906795,374.57,9346305,,283.30,3660,330,,
2023-11-02 12:03:16.973305,tf,NFO,40707,282.15,10.28,1698906796,,,,,,,,
2023-11-02 12:03:16.974819,tf,NFO,40707,282.15,10.28,1698906796,,,,,,,,
2023-11-02 12:03:17.955178,tf,NFO,40707,282.00,10.22,1698906797,,,,,,,,
2023-11-02 12:03:17.956627,tf,NFO,40707,282.00,10.22,1698906797,,,,,,,,
2023-11-02 12:03:18.324385,tf,NFO,40707,281.55,10.04,1698906797,374.50,9353010,281.00,281.55,645,105,,
2023-11-02 12:03:18.326894,tf,NFO,40707,281.55,10.04,1698906797,374.50,9353010,281.00,281.55,645,105,,
2023-11-02 12:03:18.925573,tf,NFO,40707,281.05,9.85,1698906798,374.48,9354885,280.65,281.20,120,75,,
2023-11-02 12:03:18.928003,tf,NFO,40707,281.05,9.85,1698906798,374.48,9354885,280.65,281.20,120,75,,
2023-11-02 12:03:20.011893,tf,NFO,40707,281.10,9.87,1698906799,374.47,9355980,280.95,281.10,30,90,,
2023-11-02 12:03:20.013890,tf,NFO,40707,281.10,9.87,1698906799,374.47,9355980,280.95,281.10,30,90,,
2023-11-02 12:03:20.017447,tf,NFO,40707,280.95,9.81,1698906799,,,,,,,,
2023-11-02 12:03:20.020044,tf,NFO,40707,280.95,9.81,1698906799,,,,,,,,
2023-11-02 12:03:20.958288,tf,NFO,40707,280.20,9.52,1698906800,,,,,,,,
2023-11-02 12:03:20.960281,tf,NFO,40707,280.20,9.52,1698906800,,,,,,,,
2023-11-02 12:03:21.129248,tf,NFO,40707,280.00,9.44,1698906800,374.43,9360315,280.00,280.10,3180,30,,
2023-11-02 12:03:21.131184,tf,NFO,40707,280.00,9.44,1698906800,374.43,9360315,280.00,280.10,3180,30,,
2023-11-02 12:03:21.959749,tf,NFO,40707,279.30,9.17,1698906801,,,,,,,,
2023-11-02 12:03:21.961702,tf,NFO,40707,279.30,9.17,1698906801,,,,,,,,
2023-11-02 12:03:22.330166,tf,NFO,40707,279.00,9.05,1698906801,374.39,9364260,279.00,279.50,525,15,,
2023-11-02 12:03:22.332159,tf,NFO,40707,279.00,9.05,1698906801,374.39,9364260,279.00,279.50,525,15,,
2023-11-02 12:03:22.958043,tf,NFO,40707,279.05,9.07,1698906802,,,,,,,,
2023-11-02 12:03:22.958043,tf,NFO,40707,279.05,9.07,1698906802,,,,,,,,
2023-11-02 12:03:23.960675,tf,NFO,40707,281.65,10.08,1698906803,,,,,,,,
2023-11-02 12:03:23.964665,tf,NFO,40707,281.65,10.08,1698906803,,,,,,,,
2023-11-02 12:03:24.128918,tf,NFO,40707,281.75,10.12,1698906803,374.35,9367965,281.60,282.15,105,30,,
2023-11-02 12:03:24.138899,tf,NFO,40707,281.75,10.12,1698906803,374.35,9367965,281.60,282.15,105,30,,
2023-11-02 12:03:25.058628,tf,NFO,40707,281.55,10.04,1698906804,,,,,,,,
2023-11-02 12:03:25.060616,tf,NFO,40707,281.55,10.04,1698906804,,,,,,,,
2023-11-02 12:03:25.136667,tf,NFO,40707,281.00,9.83,1698906804,374.34,9369105,281.10,281.70,90,285,,
2023-11-02 12:03:25.138698,tf,NFO,40707,281.00,9.83,1698906804,374.34,9369105,281.10,281.70,90,285,,
2023-11-02 12:03:25.982043,tf,NFO,40707,280.40,9.60,1698906805,,,,,,,,
2023-11-02 12:03:25.983029,tf,NFO,40707,280.40,9.60,1698906805,,,,,,,,
2023-11-02 12:03:26.336873,tf,NFO,40707,279.95,9.42,1698906805,,9369600,279.50,280.00,30,420,,
2023-11-02 12:03:26.338125,tf,NFO,40707,279.95,9.42,1698906805,,9369600,279.50,280.00,30,420,,
2023-11-02 12:03:26.936113,tf,NFO,40707,280.00,9.44,1698906806,,9369630,279.55,,,645,,
2023-11-02 12:03:26.938119,tf,NFO,40707,280.00,9.44,1698906806,,9369630,279.55,,,645,,
2023-11-02 12:03:27.973391,tf,NFO,40707,280.30,9.56,1698906807,,,,,,,,
2023-11-02 12:03:27.974905,tf,NFO,40707,280.30,9.56,1698906807,,,,,,,,
2023-11-02 12:03:28.138461,tf,NFO,40707,280.75,9.73,1698906807,374.33,9370575,280.30,280.90,,270,,
2023-11-02 12:03:28.140394,tf,NFO,40707,280.75,9.73,1698906807,374.33,9370575,280.30,280.90,,270,,
2023-11-02 12:03:29.337479,tf,NFO,40707,280.60,9.67,1698906808,374.31,9371820,280.00,280.50,60,,,
2023-11-02 12:03:29.355247,tf,NFO,40707,280.60,9.67,1698906808,374.31,9371820,280.00,280.50,60,,,
2023-11-02 12:03:29.965318,tf,NFO,40707,281.20,9.91,1698906809,,,,,,,,
2023-11-02 12:03:29.968348,tf,NFO,40707,281.20,9.91,1698906809,,,,,,,,
2023-11-02 12:03:30.336742,tf,NFO,40707,280.95,9.81,1698906809,,9372330,280.95,281.30,30,135,,
2023-11-02 12:03:30.337931,tf,NFO,40707,280.95,9.81,1698906809,,9372330,280.95,281.30,30,135,,
2023-11-02 12:03:30.938740,tf,NFO,40707,281.30,9.95,1698906810,374.30,9373110,281.25,281.70,60,15,,
2023-11-02 12:03:30.942781,tf,NFO,40707,281.30,9.95,1698906810,374.30,9373110,281.25,281.70,60,15,,
2023-11-02 12:03:30.966748,tf,NFO,40707,281.25,9.93,1698906810,,,,,,,,
2023-11-02 12:03:30.969326,tf,NFO,40707,281.25,9.93,1698906810,,,,,,,,
2023-11-02 12:03:31.943400,tf,NFO,40707,280.90,9.79,1698906811,,9373650,280.30,280.80,375,,,
2023-11-02 12:03:31.946599,tf,NFO,40707,280.90,9.79,1698906811,,9373650,280.30,280.80,375,,,
2023-11-02 12:03:31.967854,tf,NFO,40707,280.30,9.56,1698906811,,,,,,,,
2023-11-02 12:03:31.968849,tf,NFO,40707,280.30,9.56,1698906811,,,,,,,,
2023-11-02 12:03:32.998373,tf,NFO,40707,281.05,9.85,1698906812,,,,,,,,
2023-11-02 12:03:32.999376,tf,NFO,40707,281.05,9.85,1698906812,,,,,,,,
2023-11-02 12:03:33.156667,tf,NFO,40707,281.25,9.93,1698906812,374.29,9374175,280.75,281.15,60,90,,
2023-11-02 12:03:33.158294,tf,NFO,40707,281.25,9.93,1698906812,374.29,9374175,280.75,281.15,60,90,,
2023-11-02 12:03:33.971197,tf,NFO,40707,281.05,9.85,1698906813,,,,,,,,
2023-11-02 12:03:33.972194,tf,NFO,40707,281.05,9.85,1698906813,,,,,,,,
2023-11-02 12:03:34.347443,tf,NFO,40707,281.40,9.99,1698906813,,9374610,281.40,281.70,120,15,,
2023-11-02 12:03:34.349457,tf,NFO,40707,281.40,9.99,1698906813,,9374610,281.40,281.70,120,15,,
2023-11-02 12:03:34.946607,tf,NFO,40707,281.00,9.83,1698906814,374.28,9375195,280.75,281.10,90,225,,
2023-11-02 12:03:34.948616,tf,NFO,40707,281.00,9.83,1698906814,374.28,9375195,280.75,281.10,90,225,,
2023-11-02 12:03:35.946683,tf,NFO,40707,279.55,9.26,1698906815,374.25,9378495,279.55,280.05,165,15,,
2023-11-02 12:03:35.947980,tf,NFO,40707,279.55,9.26,1698906815,374.25,9378495,279.55,280.05,165,15,,
